station_id, observation_time,raw_text
CWVT,2023-04-05T21:00:00Z,CWVT 052100Z AUTO 11006KT 02/M10 RMK AO1 SOG 42 6011 SLP202 T00211096
CWVU,2023-04-05T21:00:00Z,CWVU 052100Z AUTO 36013G18KT 03/M03 RMK AO1 PK WND 35018/2051 SLP294 T00271030 55009
CWWA,2023-04-05T21:00:00Z,CWWA 052100Z AUTO 15001KT 09/M01 RMK AO1 SLP211 T00861008 56009
CWWB,2023-04-05T21:00:00Z,CWWB 052100Z AUTO 07006KT 04/03 RMK AO1 PK WND 01017/2004 SLP117 T00380034 50003
CWWE,2023-04-05T21:00:00Z,CWWE 052100Z AUTO 13008KT 03/M05 RMK AO1 SLP302 T00311053 56009
CWWF,2023-04-05T21:00:00Z,CWWF 052100Z AUTO 33018KT M09/M12 RMK AO1 SOG 21 3001 PK WND 32022/2032 SLP208 T10881115
CWWK,2023-04-05T21:00:00Z,CWWK 052100Z AUTO 16004KT 11/M00 RMK AO1 SLP216 T01061001 56010
CWWL,2023-04-05T20:00:00Z,CWWL 052000Z AUTO 15041G52KT 05/04 RMK AO1 6PAST HR 6012 PK WND 15052/1957 SLP073 P0002 T00510036 50016
CWWS,2023-04-05T20:00:00Z,CWWS 052000Z AUTO 03024G30KT M03/M12 RMK AO1 SOG 74 6013 PK WND 03030/1959 SLP127 T10331115
CWWU,2023-04-05T20:35:00Z,CWWU 052035Z 32013KT 15SM BKN033 M00/M04 A3008 RMK SC5 CF ASOCTD SLP188
CWWZ,2023-04-05T21:00:00Z,CWWZ 052100Z AUTO 02010KT 04/04 RMK AO1 9PAST HR 3018 PK WND 32022/2008 SLP121 P0015 T00430038 50046
CWXA,2023-04-05T21:00:00Z,CWXA 052100Z AUTO 00025KT 03/M16 RMK AO1 SLP173 T00291156 56009
CWXC,2023-04-05T20:00:00Z,CWXC 052000Z AUTO 09003KT 01/M17 RMK AO1 SLP278 T00111166 56032
CWXI,2023-04-05T21:00:00Z,CWXI 052100Z AUTO 25018KT M02/M09 RMK AO1 PK WND 28024/2000 SLP186 T10231087 51013
CWXL,2023-04-05T21:00:00Z,CWXL 052100Z AUTO 15009KT M01/M04 RMK AO1 SLP193 T10061036 56009
CWYJ,2023-04-05T21:00:00Z,CWYJ 052100Z AUTO 08003KT 09/02 RMK AO1 SLP202 T00880016 56010
CWYL,2023-04-05T21:00:00Z,CWYL 052100Z AUTO 25013G20KT M00/M11 RMK AO1 SOG 95 6005 PK WND 24021/2049 SLP180 T10011109
CWYY,2023-04-05T21:00:00Z,CWYY 052100Z AUTO 17010G17KT 12/M07 RMK AO1 PK WND 17017/2059 SLP186 T01161069 56022
CWZA,2023-04-05T21:00:00Z,CWZA 052100Z AUTO 18003KT 11/M01 RMK AO1 SLP204 T01141011 56017
CWZG,2023-04-05T21:00:00Z,CWZG 052100Z AUTO 21011G19KT 02/M13 RMK AO1 SOG 17 6011 PK WND 23019/2052 SLP156 T00151132
CWZL,2023-04-05T20:00:00Z,CWZL 052000Z AUTO 15037G46KT 07/06 RMK AO1 PK WND 15050/1901 SLP054 T00660058 55002
CWZN,2023-04-05T21:00:00Z,CWZN 052100Z AUTO 30032KT M01/M10 RMK AO1 PK WND 31038/2015 SLP216 T10081102 53032
CWZO,2023-04-05T21:00:00Z,CWZO 052100Z AUTO 16019KT RMK AO1 PK WND 16024/2003
CWZQ,2023-04-05T21:00:00Z,CWZQ 052100Z AUTO 31010KT M02/M06 RMK AO1 PK WND 32017/2008 SLP309 T10241055 50005
CWZW,2023-04-05T21:00:00Z,CWZW 052100Z AUTO 15001KT 02/M05 RMK AO1 SOG 62 7008 SLP053 T00231049
CWZZ,2023-04-05T21:00:00Z,CWZZ 052100Z AUTO 01016KT ////SM ////// ///// A3000
CXAF,2023-04-05T21:00:00Z,CXAF 052100Z AUTO 15007KT M02/M04 RMK AO1 T10151043
CXAG,2023-04-05T21:00:00Z,CXAG 052100Z AUTO 15008KT M03/M06 RMK AO1 T10291064
CXAJ,2023-04-05T21:00:00Z,CXAJ 052100Z AUTO 21004KT 03/M04 RMK AO1 SOG 41 T00291043
CXAK,2023-04-05T21:00:00Z,CXAK 052100Z AUTO 18007KT M00/M04 RMK AO1 T10041037
CXAT,2023-04-05T21:00:00Z,CXAT 052100Z AUTO 33001KT M26/M35 RMK AO1 SOG 08 5000 SLP260 T12611349
CXBA,2023-04-05T21:00:00Z,CXBA 052100Z AUTO 19007KT M07/M10 RMK AO1 T10661095
CXBI,2023-04-05T21:00:00Z,CXBI 052100Z AUTO 16009G15KT 03/02 RMK AO1 8PAST HR 8022 SLP098 P0003 T00280024 50084
CXBK,2023-04-05T21:00:00Z,CXBK 052100Z AUTO 29014KT M10/M13 RMK AO1 SOG 26 6001 PK WND 29017/2043 SLP230 T10981134
CXBO,2023-04-05T21:00:00Z,CXBO 052100Z AUTO 06018G28KT M03/M04 RMK AO1 4PAST HR M PK WND 06028/2057 P0005 T10261035 50049
CXBR,2023-04-05T21:00:00Z,CXBR 052100Z AUTO 26016KT RMK AO1 PK WND 27024/2020
CXBW,2023-04-05T21:00:00Z,CXBW 052100Z AUTO 17003KT 04/M02 RMK AO1 T00401016
CXCA,2023-04-05T21:00:00Z,CXCA 052100Z AUTO 04006KT M03/M04 RMK AO1 2PAST HR SOG 44 6032 PK WND 06080/2015 SLP971 P0005 T10291038 50025
CXCD,2023-04-05T21:00:00Z,CXCD 052100Z AUTO 18004KT 05/M07 RMK AO1 T00451071
CXCK,2023-04-05T21:00:00Z,CXCK 052100Z AUTO 10005KT 03/M06 RMK AO1 SOG 62 7016 SLP018 T00331058
CXCP,2023-04-05T21:00:00Z,CXCP 052100Z AUTO 34005KT 04/M09 RMK AO1 T00431090
CXCS,2023-04-05T21:00:00Z,CXCS 052100Z AUTO 08004KT M08/M11 RMK AO1 T10831108
CXDB,2023-04-05T21:00:00Z,CXDB 052100Z AUTO 28017KT 02/M09 RMK AO1 PK WND 27025/2025 T00171090
CXDE,2023-04-05T21:00:00Z,CXDE 052100Z AUTO 11006KT M05/M14 RMK AO1 SOG 27 7004 SLP079 T10541143
CXDI,2023-04-05T21:00:00Z,CXDI 052100Z AUTO 21004KT 15/15 RMK AO1 9PAST HR 3034 PK WND 18032/2032 SLP118 P0031 T01520146 50098
CXDK,2023-04-05T20:00:00Z,CXDK 052000Z AUTO 06/M09 RMK AO1 SOG 36 7021 SLP059 T00601092
CXDW,2023-04-05T21:00:00Z,CXDW 052100Z AUTO 33024G29KT M06/M08 RMK AO1 2PAST HR SOG 44 3007 PK WND 33031/2014 SLP061 P0001 T10641083 50007
CXEA,2023-04-05T21:00:00Z,CXEA 052100Z AUTO 08012G20KT M08/M11 RMK AO1 2PAST HR SOG 65 6018 PK WND 06022/2024 SLP994 P0001 T10781110 50010
CXEC,2023-04-05T21:00:00Z,CXEC 052100Z AUTO 21003KT 05/M08 RMK AO1 SLP150 T00481077 56010
CXEG,2023-04-05T21:00:00Z,CXEG 052100Z AUTO 21004KT 04/M08 RMK AO1 SLP154 T00431075 57009
CXET,2023-04-05T21:00:00Z,CXET 052100Z AUTO 17006KT 05/04 RMK AO1 8PAST HR PRESFR 6029 PK WND 11017/2041 SLP094 P0003 T00490043 50037
CXFM,2023-04-05T21:00:00Z,CXFM 052100Z AUTO 27007KT 01/M05 RMK AO1 T00051054
CXFR,2023-04-05T21:00:00Z,CXFR 052100Z AUTO 10005KT 03/M04 RMK AO1 T00341035
CXGH,2023-04-05T21:00:00Z,CXGH 052100Z AUTO 01018KT M06/M08 RMK AO1 PK WND 02024/2007 SLP045 T10571075 55003
CXHA,2023-04-05T21:00:00Z,CXHA 052100Z AUTO 19007KT 15/13 RMK AO1 6006 SLP078 T01470132 50034
CXHD,2023-04-05T21:00:00Z,CXHD 052100Z AUTO 17007KT 00/M04 RMK AO1 T00001042
CXHM,2023-04-05T21:00:00Z,CXHM 052100Z AUTO 08005KT 05/04 RMK AO1 8PAST HR 0008 SLP112 P0003 T00470036 50089
CXHP,2023-04-05T21:00:00Z,CXHP 052100Z AUTO 05003KT 05/M09 RMK AO1 T00531086
CXHR,2023-04-05T21:00:00Z,CXHR 052100Z AUTO 17010KT M03/M03 RMK AO1 T10311031
CXIB,2023-04-05T21:00:00Z,CXIB 052100Z AUTO 33003KT M02/M09 RMK AO1 SOG 32 1012 SLP291 T10171087
CXKA,2023-04-05T21:00:00Z,CXKA 052100Z AUTO 11014G21KT M03/M06 RMK AO1 SOG 83 6069 PK WND 12028/2028 SLP079 T10311064
CXKE,2023-04-05T21:00:00Z,CXKE 052100Z AUTO M00/M00 RMK AO1 4PAST HR 6031 SLP141 P0037 T10021001 50236
CXKI,2023-04-05T21:00:00Z,CXKI 052100Z AUTO 11007KT M03/M05 RMK AO1 SOG 73 8068 PK WND 11023/2028 SLP092 T10251053
CXKM,2023-04-05T21:00:00Z,CXKM 052100Z AUTO 19008KT 01/M04 RMK AO1 T00061039
CXKT,2023-04-05T21:00:00Z,CXKT 052100Z AUTO 09002KT 04/M14 RMK AO1 SLP300 T00361138 57008
CXLB,2023-04-05T21:00:00Z,CXLB 052100Z AUTO 16002KT 04/M09 RMK AO1 SLP302 T00391086 58005
CXLL,2023-04-05T20:00:00Z,CXLL 052000Z AUTO 04/M09 RMK AO1 SOG 62 8020 SLP071 T00441089
CXMD,2023-04-05T21:00:00Z,CXMD 052100Z AUTO 34016G23KT M06/M08 RMK AO1 4PAST HR SOG 30 3009 PK WND 01028/2002 SLP051 P0002 T10581080 50013
CXMG,2023-04-05T21:00:00Z,CXMG 052100Z AUTO 10003KT 03/M04 RMK AO1 T00311035
CXMI,2023-04-05T21:00:00Z,CXMI 052100Z AUTO 17009KT 03/M04 RMK AO1 SLP294 T00341040 56013
CXMM,2023-04-05T21:00:00Z,CXMM 052100Z AUTO 13008KT 03/M05 RMK AO1 SOG 32 6009 SLP162 T00331048
CXMO,2023-04-05T21:00:00Z,CXMO 052100Z AUTO 21007KT M00/M01 RMK AO1 T10021014
CXMY,2023-04-05T21:00:00Z,CXMY 052100Z AUTO 04/M11 RMK AO1 T00391107
CXNM,2023-04-05T21:00:00Z,CXNM 052100Z AUTO 30010G16KT M07/M08 RMK AO1 SOG 143 PK WND 30025/2004 T10671083
CXNP,2023-04-05T21:00:00Z,CXNP 052100Z AUTO 06007KT 03/M11 RMK AO1 SLP301 T00291112 55003
CXOL,2023-04-05T21:00:00Z,CXOL 052100Z AUTO 11007KT M00/M04 RMK AO1 T10031038
CXOX,2023-04-05T21:00:00Z,CXOX 052100Z AUTO 05008KT 01/M17 RMK AO1 SOG 42 6010 SLP205 T00071167
CXOY,2023-04-05T21:00:00Z,CXOY 052100Z AUTO 15007KT M06/M09 RMK AO1 T10581088
CXPA,2023-04-05T21:00:00Z,CXPA 052100Z AUTO 06004KT 05/M03 RMK AO1 T00531026
CXPC,2023-04-05T21:00:00Z,CXPC 052100Z AUTO 05/05 RMK AO1 3009 SLP096 T00510047 50091
CXPL,2023-04-05T21:00:00Z,CXPL 052100Z AUTO 11006KT M02/M02 RMK AO1 T10241024
CXRB,2023-04-05T21:00:00Z,CXRB 052100Z AUTO 13004KT M26/M30 RMK AO1 SLP244 T12631298 53001
CXRH,2023-04-05T21:00:00Z,CXRH 052100Z AUTO 30009G15KT M03/M12 RMK AO1 SOG 13 0017 PK WND 28019/2006 SLP241 T10251118
CXRL,2023-04-05T21:00:00Z,CXRL 052100Z AUTO 16008KT M00/M07 RMK AO1 T10021067
CXSC,2023-04-05T21:00:00Z,CXSC 052100Z AUTO 09006KT M01/M05 RMK AO1 T10111052
CXSE,2023-04-05T20:00:00Z,CXSE 052000Z AUTO 12013KT M26/M29 RMK AO1 SOG 25 5004 SLP211 T12601292
CXSH,2023-04-05T21:00:00Z,CXSH 052100Z AUTO 07011G17KT M04/M05 RMK AO1 PK WND 08020/2010 SLP226 T10351052 58035
CXSL,2023-04-05T21:00:00Z,CXSL 052100Z AUTO 22005KT M01/M05 RMK AO1 T10051051
CXSP,2023-04-05T21:00:00Z,CXSP 052100Z AUTO 13008KT M01/M08 RMK AO1 T10141075
CXTD,2023-04-05T21:00:00Z,CXTD 052100Z AUTO 02009KT M02/M06 RMK AO1 SLP323 T10181055 50002
CXTH,2023-04-05T21:00:00Z,CXTH 052100Z AUTO 15011KT M01/M04 RMK AO1 T10091044
CXTN,2023-04-05T20:00:00Z,CXTN 052000Z AUTO 21012KT M08/M14 RMK AO1 SOG 41 0001 SLP095 T10771138
CXTO,2023-04-05T21:00:00Z,CXTO 052100Z AUTO 08/06 RMK AO1 4PAST HR 0012 SLP107 P0013 T00770062 50070
CXTP,2023-04-05T21:00:00Z,CXTP 052100Z AUTO 32005KT M01/M09 RMK AO1 PK WND 32017/2012 SLP180 T10091086 53035
CXTV,2023-04-05T20:00:00Z,CXTV 052000Z AUTO 34009KT M16/M19 RMK AO1 SOG 45 1001 SLP116 T11621193
CXVM,2023-04-05T21:00:00Z,CXVM 052100Z AUTO 15008KT M02/M04 RMK AO1 T10161039
CXVN,2023-04-05T21:00:00Z,CXVN 052100Z AUTO 04005KT 04/04 RMK AO1 7PAST HR SOG 01 3014 PK WND 33039/2006 SLP122 P0014 T00440038 50049
CXVW,2023-04-05T21:00:00Z,CXVW 052100Z AUTO 25006KT 07/M10 RMK AO1 SLP119 T00671104 56010
CXWB,2023-04-05T20:00:00Z,CXWB 052000Z AUTO 19004KT M16/M22 RMK AO1 SOG 15 0000 SLP283 T11641219
CXWM,2023-04-05T21:00:00Z,CXWM 052100Z AUTO 33008KT 02/M03 RMK AO1 T00231034
CXWN,2023-04-05T21:00:00Z,CXWN 052100Z AUTO 36009G20KT M05/M07 RMK AO1 PK WND 35020/2053 SLP038 T10451074 53006
CXYH,2023-04-05T20:00:00Z,CXYH 052000Z AUTO 22004KT 06/M10 RMK AO1 SLP050 T00551103 56016
CXZC,2023-04-05T21:00:00Z,CXZC 052100Z AUTO 07009G17KT M05/M11 RMK AO1 PRESFR SOG 55 8070 PK WND 05019/2018 SLP166 T10471107
CXZV,2023-04-05T21:00:00Z,CXZV 052100Z AUTO 24006KT M03/M11 RMK AO1 SOG 77 5017 SLP291 T10301107
CYAH,2023-04-05T21:00:00Z,CYAH 052100Z AUTO 07007KT 9SM CLR M06/M18 A3039 RMK SLP325
CYAM,2023-04-05T21:08:00Z,CYAM 052108Z 10012G22KT 3SM BR BKN004 BKN005 OVC006 02/02 A2952 RMK ST5ST2SC1 SLP008
CYAS,2023-04-05T21:00:00Z,CYAS 052100Z 29018KT 15SM FEW100 M12/M16 A3040 RMK AC2 LAST STFD OBS/NEXT 061200 SLP310
CYAT,2023-04-05T21:00:00Z,CYAT 052100Z AUTO 07018G24KT 9SM OVC120 M08/M13 A3013 RMK PRESFR SLP205
CYAY,2023-04-05T21:00:00Z,CYAY 052100Z AUTO 27018G23KT 9SM CLR M03/M09 A3006 RMK SLP182
CYAZ,2023-04-05T21:00:00Z,CYAZ 052100Z 13013G20KT 3SM -RA BR SCT014 BKN024 OVC030 06/05 A3007 RMK SC3SC3SC2 SLP186
CYBB,2023-04-05T21:00:00Z,CYBB 052100Z 18005KT 15SM SKC M19/M22 A3029 RMK SLP262
CYBC,2023-04-05T21:00:00Z,CYBC 052100Z AUTO 22010KT 9SM CLR M04/M10 A3043 RMK SLP308
CYBD,2023-04-05T21:00:00Z,CYBD 052100Z VRB03KT 15SM SCT078 BKN084 13/M03 A2987 RMK AC3AC4 SLP117
CYBG,2023-04-05T21:00:00Z,CYBG 052100Z 14014KT 25SM OVC050 M01/M12 A3031 RMK SC8 DENSITY ALT -1823FT SLP277
CYBK,2023-04-05T21:00:00Z,CYBK 052100Z 10004KT 15SM SKC M23/M26 A3033 RMK SLP275
CYBL,2023-04-05T21:00:00Z,CYBL 052100Z 15014KT 20SM -SHRA FEW001 SCT025 OVC060 07/01 A3008 RMK CU2CU2SC4 SLP190
CYBQ,2023-04-05T21:00:00Z,CYBQ 052100Z AUTO 05007KT 9SM OVC066 M03/M10 A3016 RMK SLP241
CYBR,2023-04-05T21:00:00Z,CYBR 052100Z 34022G27KT 15SM FEW030 OVC100 M03/M09 A2978 RMK SC2AC6 SLP112
CYBU,2023-04-05T21:00:00Z,CYBU 052100Z AUTO 00000KT 9SM CLR M02/M17 A3007 RMK SLP215
CYBV,2023-04-05T21:00:00Z,CYBV 052100Z 03009G27KT 360V060 1/2SM -SN DRSN VV010 M06/M07 A2978 RMK SN8 BLSN SNW CVR/ONE LOOSE LAST STFD OBS/NEXT 061300UTC SLP103
CYBW,2023-04-05T21:00:00Z,CYBW 052100Z AUTO 27009G15KT 9SM CLR 04/M12 A2985 RMK SLP165
CYBX,2023-04-05T21:00:00Z,CYBX 052100Z 28013KT 15SM FEW080 M01/M10 A3008 RMK AC1 SLP190
CYCA,2023-04-05T21:00:00Z,CYCA 052100Z AUTO 32018G26KT 9SM CLR M04/M13 A3006 RMK SLP184
CYCB,2023-04-05T21:00:00Z,CYCB 052100Z 10009KT 12SM IC FEW009 SCT025 SCT100 BKN240 M22/M25 A3006 RMK SC1SC2AC1CI2 SLP187
CYCD,2023-04-05T21:00:00Z,CYCD 052100Z 09010KT 050V170 25SM SCT035 BKN070 OVC250 08/01 A3013 RMK SC4AC2CI2 SLP204
CYCG,2023-04-05T21:00:00Z,CYCG 052100Z 18009G15KT 160V220 15SM BKN085 BKN230 10/M07 A3004 RMK CU5CI2 SLP189
CYCK,2023-04-05T21:00:00Z,CYCK 052100Z AUTO 13010KT 9SM BKN019 OVC026 15/15 A2978 RMK PRESFR SLP088 DENSITY ALT 1100FT
CYCO,2023-04-05T21:00:00Z,CYCO 052100Z 20014KT 15SM FEW280 SCT350 M06/M11 A2988 RMK CC1CI2 SLP122
CYCP,2023-04-05T21:00:00Z,CYCP 052100Z VRB04KT 15SM SCT076 BKN150 BKN280 08/M09 A2995 RMK AC4AS1CS1 SLP174
CYCQ,2023-04-05T21:00:00Z,CYCQ 052100Z 23011G18KT 35SM FEW050 BKN130 OVC200 07/M06 A2978 RMK CU1AS4CS3 SUN DIMLY VISBL HALO SLP114
CYCS,2023-04-05T21:00:00Z,CYCS 052100Z 33004KT 15SM IC FEW015 M22/M25 A3039 RMK SF1 SF TR SLP296
CYCX,2023-04-05T20:00:00Z,CYCX 052000Z CCA 26005KT 15SM -RA FEW022 OVC050 03/M12 A3043 RMK SC2SC6 DENSITY ALT -1844FT LAST OBS /NEXT 061200 UTC SLP307
CYCY,2023-04-05T21:00:00Z,CYCY 052100Z AUTO 00000KT 9SM CLR M21/M24 A3021 RMK SLP238
CYDA,2023-04-05T21:00:00Z,CYDA 052100Z 04006KT 15SM FEW037 BKN047 OVC052 01/M05 A2954 RMK CU1SC4SC3 VCSH SLP028
CYDB,2023-04-05T21:00:00Z,CYDB 052100Z 12007KT 15SM SCT036 BKN100 BKN200 M01/M08 A2943 RMK SC4AC1CI1 SLP019
CYDC,2023-04-05T21:00:00Z,CYDC 052100Z VRB06KT 25SM FEW130 SCT150 BKN260 10/M10 A2999 RMK AC2AC2CI2 LENT/CONTRAILS SLP175
CYDF,2023-04-05T21:00:00Z,CYDF 052100Z 26016G23KT 15SM SCT035 M03/M12 A3022 RMK SC4 SLP238
CYDL,2023-04-05T21:04:00Z,CYDL 052104Z AUTO 17006KT 150V230 9SM -RA OVC041 03/M03 A2965 RMK SLP060
CYDN,2023-04-05T21:00:00Z,CYDN 052100Z AUTO 01019G28KT 9SM FEW043 M02/M12 A2987 RMK SLP139
CYDP,2023-04-05T21:00:00Z,CYDP 052100Z 29019G26KT 15SM SKC M06/M14 A3017 RMK SLP219
CYDQ,2023-04-05T21:00:00Z,CYDQ 052100Z AUTO 25016G26KT 9SM OVC066 07/M07 A2977 RMK SLP112
CYED,2023-04-05T21:00:00Z,CYED 052100Z 12008KT 12SM HZ FEW015 SCT070 03/M03 A2991 RMK CU1AC3 DENSITY ALT 1356FT SLP159
CYEG,2023-04-05T21:00:00Z,CYEG 052100Z 18005KT 170V270 20SM SCT044 BKN086 BKN250 04/M07 A2989 RMK CU3AC4CI1 CI TR VIRGA PTCHS SLP157
CYEK,2023-04-05T21:00:00Z,CYEK 052100Z 02007KT 15SM SKC M16/M18 A3037 RMK SLP286
CYEN,2023-04-05T21:00:00Z,CYEN 052100Z AUTO 30020G26KT 9SM -SN CLR M08/M12 A2999 RMK SLP201
CYER,2023-04-05T21:00:00Z,CYER 052100Z AUTO 10016KT 9SM OVC150 M11/M13 A3030 RMK SLP265
CYET,2023-04-05T21:00:00Z,CYET 052100Z AUTO 22003KT 180V330 9SM CLR 05/M12 A2982 RMK SLP139
CYEV,2023-04-05T21:00:00Z,CYEV 052100Z 36008KT 4SM -SN FEW015 SCT038 BKN120 BKN210 M14/M18 A2983 RMK SC1SC2AC2CI2 VIS SW 2 SLP114
CYFB,2023-04-05T21:00:00Z,CYFB 052100Z 33018KT 30SM DRSN FEW150 BKN250 M15/M19 A3033 RMK AS1CI6 AS TR SLP276
CYFC,2023-04-05T21:05:00Z,CYFC 052105Z AUTO 19005KT 9SM BKN044 OVC076 01/M10 A3042 RMK PRESFR SLP303
CYFO,2023-04-05T21:00:00Z,CYFO 052100Z 01006KT 15SM SCT250 01/M16 A3005 RMK CI4 SLP203
CYFR,2023-04-05T21:00:00Z,CYFR 052100Z 15009G15KT 15SM FEW040 02/M08 A2994 RMK SC1 SC TR SLP154
CYFS,2023-04-05T21:00:00Z,CYFS 052100Z 13005KT 070V150 15SM FEW080 SCT250 02/M09 A2973 RMK AC1CI3 AC TR SLP083
CYFT,2023-04-05T20:00:00Z,CYFT 052000Z 30027G36KT 15SM FEW230 M05/M14 A3010 RMK CI1 CI TR LAST STFD OBS/NEXT060900Z SLP200
CYGE,2023-04-05T21:00:00Z,CYGE 052100Z 14011KT 20SM BKN085 BKN220 05/M09 A2999 RMK CU6CC1 VIRGA N+S SLP190
CYGH,2023-04-05T21:00:00Z,CYGH 052100Z 25006KT 25SM FEW093 SCT230 M08/M14 A2973 RMK AS2CI2 SLP079
CYGK,2023-04-05T21:00:00Z,CYGK 052100Z 05012KT 15SM BKN005 OVC050 02/01 A2987 RMK SF6SC2 CVCTV CLD EMBD SLP121
CYGL,2023-04-05T21:00:00Z,CYGL 052100Z 07013G20KT 15SM FEW120 BKN200 M07/M15 A3031 RMK AC2CI5 SLP289
CYGP,2023-04-05T21:00:00Z,CYGP 052100Z 34008KT 15SM BKN230 BKN250 M01/M15 A3037 RMK CS6CC1 SLP288
CYGR,2023-04-05T21:00:00Z,CYGR 052100Z 30012G19KT 20SM FEW022 OVC210 M03/M07 A3040 RMK SC2CI6 SLP297
CYGT,2023-04-05T20:00:00Z,CYGT 052000Z 32007KT 15SM SCT160 M23/M26 A3025 RMK AS3 LAST STFD OBS/NXT/060900Z SLP255
CYGV,2023-04-05T21:00:00Z,CYGV 052100Z AUTO 32015G20KT 9SM CLR M00/M14 A3030 RMK SLP266
CYGW,2023-04-05T21:00:00Z,CYGW 052100Z AUTO 02008KT 9SM CLR M09/M14 A3043 RMK SLP308
CYGX,2023-04-05T21:00:00Z,CYGX 052100Z 06007KT 030V120 15SM OVC200 M03/M15 A3017 RMK CS8 SLP232
CYHA,2023-04-05T21:00:00Z,CYHA 052100Z 32014G20KT 15SM -SN DRSN SCT001 BKN130 OVC250 M12/M15 A3040 RMK SC3AC2CI3 LAST OBS/NEXT 061200 UTC SLP299
CYHD,2023-04-05T21:00:00Z,CYHD 052100Z AUTO 05013G20KT 1 1/4SM -SN OVC015 M07/M09 A2937 RMK SLP977
CYHE,2023-04-05T21:00:00Z,CYHE 052100Z AUTO 29006G15KT 260V340 9SM CLR 12/M02 A3011 RMK SLP199
CYHI,2023-04-05T21:00:00Z,CYHI 052100Z 10019KT 15SM DRSN SCT220 M13/M18 A2988 RMK CI3 LST STFD OBS/NXT 06/1400Z SLP125
CYHK,2023-04-05T21:00:00Z,CYHK 052100Z 18009KT 8SM IC FEW013 FEW140 FEW230 M23/M25 A3021 RMK SF1AS1CI1 CI TR SLP240
CYHM,2023-04-05T20:18:00Z,CYHM 052018Z 06010KT 3SM -RA BR BKN003 OVC065 06/06 A2987 RMK SF5SC3 SLP122
CYHU,2023-04-05T21:00:00Z,CYHU 052100Z AUTO 02007G17KT 9SM -RA OVC006 00/M01 A3007 RMK PCPN 1.8MM PAST HR SLP188
CYHY,2023-04-05T21:00:00Z,CYHY 052100Z 16010KT 15SM FEW180 FEW230 04/M10 A2989 RMK AC1CI1 SLP137
CYHZ,2023-04-05T21:00:00Z,CYHZ 052100Z 04006KT 15SM BKN070 OVC100 04/M13 A3038 RMK AC7AC1 SLP298
CYIN,2023-04-05T21:00:00Z,CYIN 052100Z AUTO 10009KT 9SM CLR 04/M09 A2988 RMK SLP164
CYIO,2023-04-05T21:00:00Z,CYIO 052100Z 23004KT 40SM FEW046 FEW120 M27/M29 A3023 RMK SC1AC1 LAST STFD OBS/NEXT 061500Z SLP250
CYIV,2023-04-05T21:00:00Z,CYIV 052100Z AUTO 03013G27KT 360V090 9SM OVC066 M06/M18 A2991 RMK SLP151
CYJF,2023-04-05T21:00:00Z,CYJF 052100Z VRB02KT 15SM FEW230 08/M09 A2968 RMK CI1 CI TR SLP065
CYJT,2023-04-05T21:00:00Z,CYJT 052100Z 32014G22KT 15SM -SHSN BKN036 M04/M11 A3030 RMK SC7 CVCTV CLD EMBD SLP264
CYKA,2023-04-05T21:00:00Z,CYKA 052100Z 09011G16KT 070V150 40SM FEW100 SCT210 12/M06 A2998 RMK CU1CI3 CU TR SLP164
CYKF,2023-04-05T21:01:00Z,CYKF 052101Z AUTO 14009KT 090V160 1 3/4SM RA BR BKN004 BKN049 BKN076 OVC110 09/09 A2981 RMK VIS VRB 1 1/4-3 SLP103
CYKG,2023-04-05T21:00:00Z,CYKG 052100Z 36013KT 15SM FEW055 FEW130 M14/M18 A3035 RMK SC1AS2 SC TR LST OBS/ NEXT 061200UTC SLP300
CYKJ,2023-04-05T21:00:00Z,CYKJ 052100Z AUTO 16010KT 090V190 9SM BKN042 01/M08 A3003 RMK SLP208
CYKL,2023-04-05T21:00:00Z,CYKL 052100Z AUTO 33012KT 9SM FEW240 M09/M19 A3031 RMK SLP317
CYKO,2023-04-05T21:00:00Z,CYKO 052100Z 21007KT 8SM BKN011 M16/M19 A3053 RMK SC6 INTMT -SN LAST STFD OBS/NXT 061200UTC SLP343
CYKP,2023-04-05T21:06:00Z,CYKP 052106Z AUTO 07023G33KT 1 1/4SM -SN SCT026 OVC038 M08/M12 A2965 RMK VIS VRB 5/8-3 PRESFR SLP060
CYKQ,2023-04-05T21:00:00Z,CYKQ 052100Z 09015G22KT 15SM OVC084 M02/M14 A3012 RMK AC8 LAST STFD OBS/NEXT 061300UTC SLP205
CYKY,2023-04-05T21:00:00Z,CYKY 052100Z 19003KT 15SM FEW100 FEW240 M08/M09 A3003 RMK AC1CI1 AC TR SLP229
CYLA,2023-04-05T21:00:00Z,CYLA 052100Z 31011KT 15SM FEW090 M12/M17 A3045 RMK AC2 LAST OBS/NEXT 061200UTC SLP319
CYLC,2023-04-05T20:00:00Z,CYLC 052000Z 33012KT 15SM FEW015 SCT150 BKN250 M13/M18 A3036 RMK SC2AS1CC2 LASTSTFD OBS/NXT 061200Z SLP288
CYLD,2023-04-05T21:00:00Z,CYLD 052100Z 13012G21KT 15SM OVC010 M01/M03 A2954 RMK SC8 PRESFR SLP031
CYLH,2023-04-05T21:00:00Z,CYLH 052100Z AUTO 06020G32KT 5/8SM -SN BKN025 BKN100 BKN120 OVC140 M10/M12 A2972 RMK SLP088
CYLJ,2023-04-05T21:00:00Z,CYLJ 052100Z 30008KT 15SM SCT200 M00/M11 A3002 RMK CI3 SLP201
